"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"Finance","Quant finance (research)","2025-04-09","18:05:08","18:14:17","00:09:09","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-09","19:57:38","20:02:45","00:05:07","+03:00","false","false"
"Work",,"2025-04-09","20:02:49","22:28:12","02:25:23","+03:00","false",
"Work",,"2025-04-09","22:35:05","22:50:08","00:15:03","+03:00","false",
"Finance","Quant finance (research)","2025-04-10","11:43:24","13:39:08","01:55:44","+03:00","false","false"
"Programming",,"2025-04-10","13:51:52","14:15:58","00:24:06","+03:00","false",
"Programming",,"2025-04-10","15:29:08","16:29:35","01:00:27","+03:00","false",
"Programming",,"2025-04-10","16:31:54","17:06:28","00:34:34","+03:00","false",
"Work",,"2025-04-10","18:57:22","19:01:50","00:04:28","+03:00","false",
"Work",,"2025-04-10","19:07:28","19:52:56","00:45:28","+03:00","false",
"Work",,"2025-04-10","20:15:20","21:29:24","01:14:04","+03:00","false",
"Work",,"2025-04-10","21:29:33","23:11:43","01:42:10","+03:00","false",
"Programming",,"2025-04-11","09:58:11","11:03:50","01:05:39","+03:00","false",
"Finance","Quant finance (research)","2025-04-11","11:20:47","11:43:20","00:22:33","+03:00","false","false"
"Work",,"2025-04-11","11:43:21","12:04:52","00:21:31","+03:00","false",
"Work",,"2025-04-11","12:04:53","12:04:55","00:00:02","+03:00","false",
"Finance","Quant finance (research)","2025-04-11","12:04:56","13:00:56","00:56:00","+03:00","false","false"
"General CS",,"2025-04-11","14:34:58","15:00:15","00:25:17","+03:00","false",
"General CS",,"2025-04-11","15:31:31","16:48:45","01:17:14","+03:00","false",
"Finance","Quant finance (research)","2025-04-11","16:51:53","17:41:46","00:49:53","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-11","20:22:03","21:58:41","01:36:38","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","11:09:43","11:15:35","00:05:52","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","11:22:56","13:05:01","01:42:05","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","13:10:42","14:18:35","01:07:53","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","15:18:59","16:21:17","01:02:18","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","16:24:19","16:36:01","00:11:42","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-12","16:50:29","18:47:54","01:57:25","+03:00","false","false"
"Math","Stats","2025-04-12","18:47:57","19:44:02","00:56:05","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-12","19:53:46","20:14:01","00:20:15","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-12","20:38:38","20:46:36","00:07:58","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-12","21:26:08","22:43:13","01:17:05","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-12","23:20:32","23:58:30","00:37:58","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-13","09:38:21","09:38:27","00:00:06","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-13","09:38:29","09:45:23","00:06:54","+03:00","false","false"
"Work",,"2025-04-13","09:45:26","10:22:08","00:36:42","+03:00","false",
"Work",,"2025-04-13","10:22:09","12:13:07","01:50:58","+03:00","false",
"Work",,"2025-04-13","12:25:48","13:31:05","01:05:17","+03:00","false",
"Work",,"2025-04-13","14:38:33","16:36:47","01:58:14","+03:00","false",
"Math","Stats","2025-04-13","17:02:20","17:03:48","00:01:28","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-13","17:03:50","17:53:03","00:49:13","+03:00","false","false"
"Math","Stats","2025-04-13","17:53:21","18:26:51","00:33:30","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-13","18:26:53","18:27:45","00:00:52","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-13","18:27:48","19:15:01","00:47:13","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-13","19:55:52","20:08:36","00:12:44","+03:00","false","false"
"Math","Stats","2025-04-13","20:08:37","21:04:46","00:56:09","+03:00","false","false"
"Math","Stats","2025-04-13","21:05:00","21:13:23","00:08:23","+03:00","false","false"
"Work",,"2025-04-13","21:16:48","22:28:01","01:11:13","+03:00","false",
"Physics",,"2025-04-14","08:49:15","09:57:49","01:08:34","+03:00","false",
"Work",,"2025-04-14","09:57:50","10:38:01","00:40:11","+03:00","false",
"Physics",,"2025-04-14","11:33:09","12:51:28","01:18:19","+03:00","false",
"Finance","Quant finance (development)","2025-04-14","13:13:35","13:37:45","00:24:10","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-14","13:41:22","15:04:07","01:22:45","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-14","16:48:41","17:54:22","01:05:41","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-14","18:14:48","18:19:10","00:04:22","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-14","18:19:14","18:38:32","00:19:18","+03:00","false","false"
"Math","Stats","2025-04-14","18:38:34","18:42:08","00:03:34","+03:00","false","false"
"Math","Stats","2025-04-14","19:29:28","19:30:23","00:00:55","+03:00","false","false"
"Work",,"2025-04-14","21:06:40","23:29:43","02:23:03","+03:00","false",
"Math","Calc","2025-04-15","09:59:26","11:08:11","01:08:45","+03:00","false","false"
"Math","Calc","2025-04-15","11:33:07","12:57:51","01:24:44","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-15","13:25:25","13:37:17","00:11:52","+03:00","false","false"
"Math","Stats","2025-04-15","15:05:29","15:12:07","00:06:38","+03:00","false","false"
"Math","Stats","2025-04-15","15:19:55","15:48:13","00:28:18","+03:00","false","false"
"Math","Stats","2025-04-15","16:22:08","17:42:19","01:20:11","+03:00","false","false"
"Work",,"2025-04-15","17:51:10","17:55:49","00:04:39","+03:00","false",
"Math","Stats","2025-04-15","18:21:55","18:29:19","00:07:24","+03:00","false","false"
"Math","Stats","2025-04-15","19:12:01","19:28:01","00:16:00","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-15","19:28:07","19:28:10","00:00:03","+03:00","false","false"
"Programming",,"2025-04-15","19:28:12","19:48:38","00:20:26","+03:00","false",
"Work",,"2025-04-15","19:48:42","20:55:48","01:07:06","+03:00","false",
"Work",,"2025-04-15","21:09:34","21:12:50","00:03:16","+03:00","false",
"Work",,"2025-04-15","21:42:46","23:17:44","01:34:58","+03:00","false",
"Work",,"2025-04-16","09:04:32","09:19:38","00:15:06","+03:00","false",
"Math","Calc","2025-04-16","10:04:59","11:18:55","01:13:56","+03:00","false","false"
"Programming",,"2025-04-16","11:14:06","11:29:13","00:15:07","+03:00","false",
"Physics",,"2025-04-16","11:30:16","12:57:31","01:27:15","+03:00","false",
"Programming",,"2025-04-16","12:57:31","12:57:41","00:00:10","+03:00","false",
"Finance","Quant finance (development)","2025-04-16","16:47:56","16:51:59","00:04:03","+03:00","false","false"
"Math","Calc","2025-04-16","16:52:01","16:55:58","00:03:57","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-16","16:56:02","17:43:09","00:47:07","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-16","17:43:55","19:25:39","01:41:44","+03:00","false","false"
"Math","Stats","2025-04-16","20:38:37","21:27:56","00:49:19","+03:00","false","false"
"Programming",,"2025-04-17","08:04:04","08:22:17","00:18:13","+03:00","false",
"Math","Calc","2025-04-17","08:22:19","09:34:12","01:11:53","+03:00","false","false"
"Math","Calc","2025-04-17","10:02:55","11:24:55","01:22:00","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-17","11:24:59","11:35:32","00:10:33","+03:00","false","false"
"Physics",,"2025-04-17","11:35:35","13:06:48","01:31:13","+03:00","false",
"Finance","Quant finance (development)","2025-04-17","15:39:02","16:54:31","01:15:29","+03:00","false","false"
"Math","Stats","2025-04-17","17:17:25","18:24:46","01:07:21","+03:00","false","false"
"Programming",,"2025-04-17","19:12:28","19:47:02","00:34:34","+03:00","false",
"Programming",,"2025-04-17","20:37:16","22:44:40","02:07:24","+03:00","false",
"Programming",,"2025-04-18","10:00:42","11:36:02","01:35:20","+03:00","false",
"Finance","Quant finance (development)","2025-04-18","11:36:04","14:23:13","02:47:09","+03:00","false","false"
"Math","Stats","2025-04-18","18:05:41","19:26:16","01:20:35","+03:00","false","false"
"Math","Stats","2025-04-18","19:40:51","20:18:40","00:37:49","+03:00","false","false"
"Math","Real Analysis","2025-04-18","20:35:35","21:35:44","01:00:09","+03:00","false","false"
"Math","Real Analysis","2025-04-18","21:36:20","22:00:48","00:24:28","+03:00","false","false"
"Math","Real Analysis","2025-04-19","09:48:57","11:43:37","01:54:40","+03:00","false","false"
"Math","Real Analysis","2025-04-19","11:59:30","12:40:34","00:41:04","+03:00","false","false"
"Math","Stats","2025-04-19","13:14:23","14:28:33","01:14:10","+03:00","false","false"
"Math","Stats","2025-04-19","14:41:28","15:02:12","00:20:44","+03:00","false","false"
"Math","Stats","2025-04-19","15:21:36","16:23:12","01:01:36","+03:00","false","false"
"Math","Stats","2025-04-19","16:39:24","16:56:56","00:17:32","+03:00","false","false"
"Math","Stats","2025-04-19","17:01:01","17:07:36","00:06:35","+03:00","false","false"
"Math","Stats","2025-04-19","18:04:01","18:05:38","00:01:37","+03:00","false","false"
"Math","Stats","2025-04-19","18:20:40","19:40:29","01:19:49","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-19","19:56:51","20:26:56","00:30:05","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-19","20:38:49","21:22:07","00:43:18","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-19","21:58:46","22:26:55","00:28:09","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-19","22:47:51","22:59:20","00:11:29","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-20","08:52:09","08:57:44","00:05:35","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-20","09:02:00","10:54:41","01:52:41","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-20","11:30:39","12:54:46","01:24:07","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-20","13:00:35","13:12:50","00:12:15","+03:00","false","false"
"Math","Stats","2025-04-20","13:18:11","13:25:47","00:07:36","+03:00","false","false"
"Math","Stats","2025-04-20","14:09:23","15:29:57","01:20:34","+03:00","false","false"
"Math","Stats","2025-04-20","15:41:31","16:51:38","01:10:07","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-20","17:22:09","17:30:40","00:08:31","+03:00","false","false"
"Programming",,"2025-04-20","17:30:43","17:36:13","00:05:30","+03:00","false",
"Finance","Quant finance (development)","2025-04-20","17:36:14","17:46:35","00:10:21","+03:00","false","false"
"Math","Stats","2025-04-20","17:47:55","18:51:15","01:03:20","+03:00","false","false"
"Math","Measure theory","2025-04-20","18:51:19","19:21:04","00:29:45","+03:00","false","false"
"Programming",,"2025-04-20","19:35:45","20:33:57","00:58:12","+03:00","false",
"Math","Measure theory","2025-04-20","21:08:29","21:10:33","00:02:04","+03:00","false","false"
"Math","Measure theory","2025-04-20","21:14:28","22:11:27","00:56:59","+03:00","false","false"
"Math","Stats","2025-04-21","08:59:14","10:28:24","01:29:10","+03:00","false","false"
"Programming",,"2025-04-21","10:45:02","10:55:06","00:10:04","+03:00","false",
"Math","Measure theory","2025-04-21","11:50:53","12:20:24","00:29:31","+03:00","false","false"
"Math","Measure theory","2025-04-21","13:08:58","13:52:58","00:44:00","+03:00","false","false"
"Math","Measure theory","2025-04-22","09:32:04","10:05:52","00:33:48","+03:00","false","false"
"Work",,"2025-04-22","10:05:54","11:07:45","01:01:51","+03:00","false",
"Work",,"2025-04-22","11:08:08","13:05:33","01:57:25","+03:00","false",
"Work",,"2025-04-22","13:31:43","14:11:43","00:40:00","+03:00","false",
"Work",,"2025-04-22","14:11:55","15:51:26","01:39:31","+03:00","false",
"Work",,"2025-04-22","16:15:58","16:49:10","00:33:12","+03:00","false",
"Math","Measure theory","2025-04-22","18:18:44","18:38:54","00:20:10","+03:00","false","false"
"Math","Measure theory","2025-04-22","18:51:09","20:10:55","01:19:46","+03:00","false","false"
"Math","Measure theory","2025-04-22","20:49:38","21:44:39","00:55:01","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-23","08:42:59","09:59:51","01:16:52","+03:00","false","false"
"Work",,"2025-04-23","09:59:52","12:12:07","02:12:15","+03:00","false",
"Work",,"2025-04-23","12:48:33","14:05:53","01:17:20","+03:00","false",
"Work",,"2025-04-23","14:57:31","15:31:47","00:34:16","+03:00","false",
"Finance","Quant finance (development)","2025-04-23","15:31:48","15:42:52","00:11:04","+03:00","false","false"
"Work",,"2025-04-23","15:42:54","16:00:54","00:18:00","+03:00","false",
"Finance","Quant finance (development)","2025-04-23","16:00:55","16:15:31","00:14:36","+03:00","false","false"
"Work",,"2025-04-23","16:15:33","17:13:15","00:57:42","+03:00","false",
"Finance","Quant finance (development)","2025-04-23","17:17:24","17:27:33","00:10:09","+03:00","false","false"
"Work",,"2025-04-23","17:27:34","17:48:43","00:21:09","+03:00","false",
"Finance","Quant finance (development)","2025-04-23","17:48:44","18:24:14","00:35:30","+03:00","false","false"
"Math","Stats","2025-04-23","19:46:18","20:33:18","00:47:00","+03:00","false","false"
"Finance","Quant finance (development)","2025-04-23","21:22:10","21:27:49","00:05:39","+03:00","false","false"
"Math","Stats","2025-04-23","21:27:50","22:11:14","00:43:24","+03:00","false","false"
"Work",,"2025-04-24","10:01:04","10:33:18","00:32:14","+03:00","false",
"Work",,"2025-04-24","10:47:44","12:18:12","01:30:28","+03:00","false",
"Physics",,"2025-04-24","12:58:44","13:05:26","00:06:42","+03:00","false",
"Math","Measure theory","2025-04-24","13:12:03","13:28:05","00:16:02","+03:00","false","false"
"Math","Measure theory","2025-04-24","14:26:43","16:22:17","01:55:34","+03:00","false","false"
"Math","Measure theory","2025-04-24","17:47:26","18:33:09","00:45:43","+03:00","false","false"
"Math","Measure theory","2025-04-24","19:01:33","19:01:34","00:00:01","+03:00","false","false"
"Math","Stats","2025-04-24","19:01:36","19:52:21","00:50:45","+03:00","false","false"
"Math","Stats","2025-04-24","19:58:07","20:04:06","00:05:59","+03:00","false","false"
"Math","Stats","2025-04-25","08:40:26","08:50:31","00:10:05","+03:00","false","false"
"Math","Stats","2025-04-25","08:56:21","09:43:14","00:46:53","+03:00","false","false"
"Math","Stats","2025-04-25","09:54:51","09:59:07","00:04:16","+03:00","false","false"
"Work",,"2025-04-25","09:59:16","10:32:52","00:33:36","+03:00","false",
"Work",,"2025-04-25","10:40:28","11:31:20","00:50:52","+03:00","false",
"Work",,"2025-04-25","11:52:05","12:26:29","00:34:24","+03:00","false",
"Work",,"2025-04-25","13:03:01","13:11:22","00:08:21","+03:00","false",
"Math","Stats","2025-04-25","13:27:34","13:39:55","00:12:21","+03:00","false","false"
"Math","Measure theory","2025-04-25","13:39:59","13:45:56","00:05:57","+03:00","false","false"
"Math","Measure theory","2025-04-25","13:59:34","14:01:41","00:02:07","+03:00","false","false"
"Math","Measure theory","2025-04-25","14:43:13","14:49:08","00:05:55","+03:00","false","false"
"Math","Measure theory","2025-04-25","14:58:19","15:52:43","00:54:24","+03:00","false","false"
"Math","Measure theory","2025-04-25","18:19:17","18:19:18","00:00:01","+03:00","false","false"
"Math","Stats","2025-04-25","18:19:19","18:20:57","00:01:38","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-25","18:21:01","18:21:54","00:00:53","+03:00","false","false"
"Math","Stats","2025-04-25","18:21:55","18:38:33","00:16:38","+03:00","false","false"
"Math","Stats","2025-04-25","19:40:18","19:58:19","00:18:01","+03:00","false","false"
"Physics",,"2025-04-25","19:58:19","19:58:20","00:00:01","+03:00","false",
"Math","Stats","2025-04-25","19:58:24","20:25:54","00:27:30","+03:00","false","false"
"Finance","Quant finance (research)","2025-04-25","22:01:37","22:56:47","00:55:10","+03:00","false","false"
"Math","Stats","2025-04-26","09:09:46","09:50:55","00:41:09","+03:00","false","false"
"Math","Stats","2025-04-26","09:59:13","10:08:26","00:09:13","+03:00","false","false"
"Math","Stats","2025-04-26","10:57:51","11:12:44","00:14:53","+03:00","false","false"
"Math","Measure theory","2025-04-26","11:13:54","11:13:57","00:00:03","+03:00","false","false"
"Math","Measure theory","2025-04-26","13:41:17","13:59:25","00:18:08","+03:00","false","false"
"Math","Measure theory","2025-04-26","17:05:19","17:29:12","00:23:53","+03:00","false","false"
"Programming",,"2025-04-26","19:42:34","21:28:36","01:46:02","+03:00","false",
"Programming",,"2025-04-27","09:13:36","11:00:19","01:46:43","+03:00","false",
